pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9,pos10,pos11,pos12,pos13,pos14,pos15,pos16,pos17,pos18,pos19,pos20,pos21,pos22,pos23,pos24,pos25,pos26,pos27,pos28,pos29,pos30,pos31,pos32,pos33,pos34,pos35,pos36,pos37,pos38,pos39,pos40,pos41,pos42,pos43,pos44,pos45,pos46,pos47,pos48,pos49,pos50,pos51,pos52,pos53,pos54,pos55,pos56,pos57,pos58,pos59,pos60,pos61,pos62,pos63,pos64,pos65,pos66,pos67,pos68,pos69,pos70,pos71,pos72,pos73,pos74,pos75,pos76,pos77,pos78,pos79,pos80,pos81,pos82,pos83,pos84,pos85,pos86,pos87,pos88,pos89,pos90,pos91,pos92,pos93,pos94,pos95,pos96,pos97,pos98,pos99,pos100,pos101,pos102,pos103,pos104,pos105,pos106,pos107,pos108,pos109,pos110,pos111,pos112,pos113,pos114,pos115,pos116,pos117,pos118,pos119,pos120,pos121,pos122,pos123,pos124,pos125,pos126,pos127,pos128,pos129,pos130,pos131,pos132,pos133,pos134,pos135,pos136,pos137,pos138,pos139,pos140,pos141,pos142,pos143,pos144,pos145,pos146,pos147,pos148,pos149,pos150,pos151,pos152,pos153,pos154,pos155,pos156,pos157,pos158,pos159,pos160,pos161,pos162
2.587110068753164e-21,34.12199733264825,-53.41829457876627,-84.35779586245226,-50.066300029804054,45.27581872591796,20.736444307177862,51.512940826093185,-51.29740707902244,64.51888960489453,33.1208987769016,25.25038237462259,37.41561703358871,63.60507369818675,-76.50339023818984,-27.67316213888143,30.401715921832942,-83.55448616895299,-11.789569206794386,66.06894490466061,-29.901797704660787,58.29381023760081,-29.786312426462054,66.37153652425314,-13.454501080800366,89.7160528904991,-70.09501727816816,-48.35602397056897,-27.704081737229682,-6.152066511624164,15.24686106374381,36.45476634029275,58.59692214832455,79.6025228860964,-77.81743365717209,-56.66160329555698,-34.047239718761084,-12.34126619653515,9.960853125632022,32.450820411900985,54.33742663001575,77.50185254867006,-80.75261614874874,-57.33989765079011,-35.284424697335005,-12.081563756015337,10.711921235337517,33.41362473694387,56.98551420335336,79.32161728948249,-76.63322205761733,-54.2016695929369,-30.237349463392324,-7.1943287087252035,16.303940019739017,40.19604493990346,63.202377221964305,87.738621874974,-69.36134967879946,-44.70782619312003,-21.375024490433752,2.852925600941059,27.018879176709326,50.65330077345896,75.57842921285938,-81.07602651469414,-55.921103575301586,-32.27388187703037,-7.470272756731739,16.95959717637665,41.08536538953272,66.3374416131964,-89.97219129430187,-64.35052956860476,-40.47082954444496,-15.14203396938764,9.515106106882884,34.12610417941329,59.69337766708199,83.76905118701856,-70.23084292609418,-46.06974153621902,-20.33453659913687,4.559582277621812,29.539377994482614,55.36362563252716,79.69795176876441,-73.96269885556158,-49.605959838191346,-23.51727876006721,1.5904387733317642,26.906152536358768,53.00155352900523,77.633705444468,-75.73410524480163,-51.131414118895066,-24.755048572442526,0.5621127008159874,26.11513714911393,52.429741197312666,77.24254807669185,-75.89195981873114,-51.13406505832625,-24.5424259855927,0.969767835918467,26.710725847451922,53.23692384568371,78.21612910153287,-74.73357360748139,-49.783514748254305,-23.041248074568987,2.677937555687554,28.523647918321416,55.274573386386855,80.33575975298578,-72.40410814310559,-47.33037658070589,-20.465074843870827,5.444293402892275,31.347162614646063,58.31031135223037,83.43770868203134,-69.1089025130836,-43.90061092942911,-16.891742498862886,9.2468097120933,35.231762307299924,62.4335467852505,87.66536965153864,-64.7076852893587,-39.31150065612126,-12.238877702491989,14.149354401318645,40.16082804790966,67.615663769717,-87.08126090722283,-59.30253285735755,-33.74007165310478,-6.63051893879942,20.004315530332068,45.988678158095375,73.67077754092023,-80.990507281806,-53.09991101610952,-27.3601526225406,-0.2778920046205975,26.633995891165718,52.559556357339396,80.48428151318902,-74.13942272728383,-46.17250998301068,-20.24871405242415,6.780749225878497,33.96326989117389,59.79506921164946,87.92557320713702,-66.67102748935868,-38.64746151232787,-12.508526682980284,14.417950855184964,41.87635756562148,67.62130870249266
